Round, Selected Clients
0, 0, 6, 4, 2, 7
1, 4, 3, 0, 8, 1
2, 4, 7, 2, 5, 6
3, 9, 7, 0, 4, 1
4, 4, 2, 9, 6, 1
5, 8, 6, 3, 2, 4
6, 2, 8, 0, 1, 9
7, 2, 1, 5, 9, 0
8, 4, 1, 5, 2, 9
9, 4, 6, 7, 2, 8
10, 9, 3, 1, 6, 0
11, 2, 4, 7, 3, 8
12, 5, 3, 6, 4, 8
13, 2, 3, 6, 9, 7
14, 2, 1, 6, 9, 5
15, 4, 7, 1, 6, 2
16, 8, 7, 4, 3, 0
17, 9, 4, 6, 8, 7
18, 2, 0, 4, 6, 5
19, 2, 5, 9, 7, 3
20, 1, 8, 5, 0, 6
21, 6, 7, 0, 8, 4
22, 1, 4, 7, 2, 5
23, 6, 0, 8, 5, 4
24, 7, 4, 9, 1, 0
25, 3, 8, 7, 1, 5
26, 6, 8, 7, 4, 2
27, 7, 2, 6, 5, 9
28, 7, 5, 2, 1, 8
29, 1, 5, 0, 6, 9
